4.31587005e+09	-25.6400928	-55.6830724	0.02945082	-0.0431459
4.31587019e+09	-25.6343039	-55.8372486	0.02935417	-0.04325381
4.31587034e+09	-25.6180938	-55.7902503	0.02944454	-0.04331047
4.31587048e+09	-25.6137277	-55.9122775	0.02936699	-0.04339489
4.31587062e+09	-25.6254158	-55.9223499	0.02931988	-0.04334169
4.31587077e+09	-25.6343702	-56.1101847	0.02914757	-0.04339282
4.31587091e+09	-25.6362862	-55.8735597	0.02932006	-0.04326253
4.31587105e+09	-25.644259	-55.9934533	0.02920265	-0.04328404
4.3158712e+09	-25.635943	-56.1011546	0.02914913	-0.04338037
4.31587134e+09	-25.6168738	-56.146089	0.02917909	-0.04349861
4.31587148e+09	-25.6253024	-56.206004	0.02910533	-0.04348688
4.31587163e+09	-25.6476955	-56.2023714	0.02903314	-0.04337307
4.31587177e+09	-25.6218337	-56.2110027	0.02911316	-0.04350679
4.31587191e+09	-25.6319304	-56.296381	0.02901455	-0.04349953
4.31587205e+09	-25.6631096	-56.2900553	0.02891537	-0.04334047
4.3158722e+09	-25.642856	-56.3982083	0.02890082	-0.04349628
4.31587234e+09	-25.6185777	-56.4118748	0.02897131	-0.04362494
4.31587248e+09	-25.6297475	-56.4839727	0.02887923	-0.04360525
4.31587263e+09	-25.6500058	-56.455234	0.02883377	-0.04348921
4.31587277e+09	-25.6229531	-56.4886851	0.02889824	-0.04364175
4.31587291e+09	-25.6741738	-56.5057572	0.0287154	-0.04339371
4.31587306e+09	-25.6534773	-56.680172	0.02865136	-0.04358465
4.3158732e+09	-25.6296601	-56.6816162	0.02872893	-0.04370505
4.31587334e+09	-25.6419396	-56.5568663	0.0287833	-0.04358074
4.31587348e+09	-25.6649824	-56.6020844	0.02867273	-0.04348792
4.31587363e+09	-25.6656001	-56.8383015	0.02849117	-0.04360266
4.31587377e+09	-25.6404476	-56.909097	0.02851974	-0.04376438
4.31587391e+09	-25.6450141	-56.7625961	0.0286165	-0.04366835
4.31587406e+09	-25.6663892	-56.9209129	0.02842569	-0.04363973
4.3158742e+09	-25.6616176	-57.1157435	0.02829267	-0.04376017
4.31587434e+09	-25.6632263	-57.1105058	0.02829143	-0.04374948
4.31587449e+09	-25.6452044	-57.0070176	0.02842933	-0.04378907
4.31587463e+09	-25.6833602	-57.2340559	0.02813174	-0.04370895
4.31587477e+09	-25.6717295	-57.293828	0.02812376	-0.04379688
4.31587492e+09	-25.6720381	-57.3956453	0.02804489	-0.04384523
4.31587506e+09	-25.6796216	-57.26559	0.02811978	-0.04374325
4.3158752e+09	-25.6861247	-57.5514964	0.02788027	-0.04385018
